ta_id,ta_slug,ta_name,ea_id,ea_slug,ea_name,match_type,confidence,distance_m,name_distance,images_count
229,the-white-horse,The White Horse,964,the-white-horse,The White Horse,slug_only,0.85,61.9,0,5
230,the-white-horse-hotel,The White Horse Hotel,,,,no_match,0.0,,,5
231,the-woodbine,The Woodbine,968,the-woodbine,The Woodbine,slug_geo,1.0,7.9,0,1
232,three-compasses,Three Compasses,970,three-compasses,Three Compasses,slug_geo,1.0,5.6,0,5
233,whelans-croydon,Whelan's Croydon,,,,no_match,0.0,,,5
234,woolwich-works,Woolwich Works,973,woolwich-works,Woolwich Works,slug_geo,1.0,0.1,0,5
235,3rd-space-canberra,3rd Space Canberra,715,3rd-space-canberra,3rd Space Canberra,slug_geo,1.0,0.0,0,5
236,all-inn-brewing-co,All Inn Brewing Co,719,all-inn-brewing-co,All Inn Brewing Co,slug_geo,1.0,0.0,0,5
237,10-toes-buderim,10 Toes Buderim,714,10-toes-buderim,10 Toes Buderim,slug_geo,1.0,36.3,0,5
238,archive-beer-boutique,Archive Beer Boutique,722,archive-beer-boutique,Archive Beer Boutique,slug_geo,1.0,0.0,0,5
239,akasha-brewing-company,Akasha Brewing Company,,,,no_match,0.0,,,5
240,aspley-hornets-fc,Aspley Hornets FC,724,aspley-hornets-fc,Aspley Hornets FC,slug_geo,1.0,0.0,0,5
241,barossa-ale-haus,Barossa Ale Haus,731,barossa-ale-haus,Barossa Ale Haus,slug_geo,1.0,0.1,0,5
242,banksia-hotel,Banksia Hotel,729,banksia-hotel,Banksia Hotel,slug_geo,1.0,0.0,0,5
243,bankstown-sports-bowls,Bankstown Sports Bowls,,,,no_match,0.0,,,5
244,baulkham-hills-sports-club,Baulkham Hills Sports Club,733,baulkham-hills-sports-club,Baulkham Hills Sports Club,slug_geo,1.0,38.7,0,5
245,ballistic-beer-springfield,Ballistic Beer Springfield,728,ballistic-beer-springfield,Ballistic Beer Springfield,slug_geo,1.0,0.0,0,5
246,amstel-club,Amstel Club,720,amstel-club,Amstel Club,slug_geo,1.0,0.0,0,5
247,belair-hotel,Belair Hotel,735,belair-hotel,Belair Hotel,slug_geo,1.0,16.0,0,5
248,barbarian-brewing-co,Barbarian Brewing Co.,730,barbarian-brewing-co,Barbarian Brewing Co.,slug_geo,1.0,0.1,0,5
249,ball-chain,Ball & Chain,726,ball-chain,Ball & Chain,slug_geo,1.0,0.0,0,5
250,big-shed-brewing-concern,Big Shed Brewing Concern,,,,no_match,0.0,,,5
251,bailey-brewing-co-dunsborough,Bailey Brewing Co. Dunsborough,727,bailey-brewing-co-dunsborough,Bailey Brewing Co. Dunsborough,slug_geo,1.0,0.0,0,5
252,beyond-the-pale,Beyond The Pale,736,beyond-the-pale,Beyond The Pale,slug_geo,1.0,48.6,0,5
253,back-alley-sallys,Back Alley Sally's,725,back-alley-sallys,Back Alley Sally's,slug_geo,1.0,0.0,0,5
254,botanic-bar,Botanic Bar,741,botanic-bar,Botanic Bar,slug_geo,1.0,0.0,0,5
255,brewdog-fortitude-valley,BrewDog Fortitude Valley,744,brewdog-fortitude-valley,BrewDog Fortitude Valley,slug_geo,1.0,0.0,0,5
256,brewmanity-beer-co,Brewmanity Beer Co.,745,brewmanity-beer-co,Brewmanity Beer Co.,slug_geo,1.0,0.0,0,5
257,brewdog-south-eveleigh,BrewDog - South Eveleigh,743,brewdog-south-eveleigh,BrewDog - South Eveleigh,slug_only,0.85,157.4,0,5
258,brightstar-brewing,Brightstar Brewing,748,brightstar-brewing,Brightstar Brewing,slug_geo,1.0,0.1,0,5
259,cleveland-tavern,Cleveland Tavern,754,cleveland-tavern,Cleveland Tavern,slug_only,0.85,1523.0,0,5
260,cremorne-hotel,Cremorne Hotel,757,cremorne-hotel,Cremorne Hotel,slug_geo,1.0,0.0,0,5
261,cascade-brewery-bar,Cascade Brewery Bar,751,cascade-brewery-bar,Cascade Brewery Bar,slug_geo,1.0,0.0,0,5
262,coopers-alehouse-gepps-cross,Coopers Alehouse Gepps Cross,,,,no_match,0.0,,,5
263,bridie-oreillys-chapel-st,Bridie O'Reilly's Chapel St,747,bridie-oreillys-chapel-st,Bridie O'Reilly's Chapel St,slug_geo,1.0,0.0,0,5
264,crafty-robot-brewing,Crafty Robot Brewing,756,crafty-robot-brewing,Crafty Robot Brewing,slug_geo,1.0,0.0,0,5
265,dalgety-2-0-public-house,Dalgety 2.0 Public House,759,dalgety-2-0-public-house,Dalgety 2.0 Public House,slug_geo,1.0,2.0,0,5
266,dapple-and-waver,Dapple and Waver,763,dapple-and-waver,Dapple and Waver,slug_geo,1.0,0.0,0,5
267,dicey-rileys-hotel,Dicey Riley's Hotel,762,dicey-rileys-hotel,Dicey Riley's Hotel,slug_geo,1.0,0.0,0,5
268,distillery-road-market,Distillery Road Market,764,distillery-road-market,Distillery Road Market,slug_geo,1.0,0.1,0,5
269,chuck-and-sons-brewing-co,Chuck and Son's Brewing Co.,,,,no_match,0.0,,,5
270,caulfield-rsl,Caulfield RSL,753,caulfield-rsl,Caulfield RSL,slug_geo,1.0,0.0,0,5
271,dogtap-brisbane-brewdog,DogTap Brisbane (BrewDog),765,dogtap-brisbane-brewdog,DogTap Brisbane (BrewDog),slug_geo,1.0,0.0,0,5
272,depot-brewery,Depot Brewery,760,depot-brewery,Depot Brewery,slug_geo,1.0,13.1,0,5
273,district-hotel,District Hotel,,,,no_match,0.0,,,5
274,drums-hotel,Drums Hotel,766,drums-hotel,Drums Hotel,slug_geo,1.0,0.0,0,5
275,eatons-hill-hotel,Eatons Hill Hotel,770,eatons-hill-hotel,Eatons Hill Hotel,slug_only,0.85,119.3,0,5
276,elsternwick-hotel,Elsternwick Hotel,773,elsternwick-hotel,Elsternwick Hotel,slug_geo,1.0,41.0,0,5
277,earl-of-leicester,Earl Of Leicester,769,earl-of-leicester,Earl Of Leicester,slug_geo,1.0,0.0,0,5
278,francescas-bar,Francesca's Bar,779,francescas-bar,Francesca's Bar,slug_geo,1.0,4.1,0,5
279,fridays-riverside,Friday's Riverside,,,,no_match,0.0,,,5
280,exchange-hotel-gawler,Exchange Hotel Gawler,775,exchange-hotel-gawler,Exchange Hotel Gawler,slug_geo,1.0,13.9,0,5
281,fitzroy-beer-garden,Fitzroy Beer Garden,776,fitzroy-beer-garden,Fitzroy Beer Garden,slug_geo,1.0,0.0,0,5
282,gage-roads-brew-co,Gage Roads Brew Co,781,gage-roads-brew-co,Gage Roads Brew Co,slug_only,0.85,4945.3,0,5
283,gang-gang-cafe,Gang Gang Cafe,782,gang-gang-cafe,Gang Gang Cafe,slug_geo,1.0,0.0,0,5
284,easy-tiger,"Easy, Tiger",767,easy-tiger,"Easy, Tiger",slug_geo,1.0,0.0,0,5
285,enfield-hotel,Enfield Hotel,,,,no_match,0.0,,,5
286,fifty5-on-barkly,FIFTY5 on Barkly,783,fifty5-on-barkly,FIFTY5 on Barkly,slug_geo,1.0,0.1,0,5
287,frankie-brown,Frankie Brown,778,frankie-brown,Frankie Brown,slug_geo,1.0,0.0,0,5
288,excelsior-hotel,Excelsior Hotel,774,excelsior-hotel,Excelsior Hotel,slug_geo,1.0,0.1,0,5
289,elizabeth-tavern,Elizabeth Tavern,772,elizabeth-tavern,Elizabeth Tavern,slug_geo,1.0,0.0,0,5
290,golden-vine-hotel,Golden Vine Hotel,784,golden-vine-hotel,Golden Vine Hotel,slug_geo,1.0,1.6,0,5
291,grilld-burpengary,Grill'd Burpengary,,,,no_match,0.0,,,5
292,grilld-carindale,Grill'd Carindale,,,,no_match,0.0,,,5
293,grilld-eastland,Grill'd Eastland,786,grilld-eastland,Grill'd Eastland,slug_geo,1.0,0.0,0,5
294,grilld-glen-waverley,Grill'd Glen Waverley,,,,no_match,0.0,,,5
295,grilld-kenmore,Grill'd Kenmore,787,grilld-kenmore,Grill'd Kenmore,slug_geo,1.0,0.0,0,5
296,hotel-downing,Hotel Downing,798,hotel-downing,Hotel Downing,slug_geo,1.0,0.1,0,5
297,johnny-foxs,Johnny Fox's,799,johnny-foxs,Johnny Fox's,slug_geo,1.0,0.1,0,5
298,gypsy-tapas-house,Gypsy Tapas House,,,,no_match,0.0,,,5
299,grilld-tunstall-square,Grill'd Tunstall Square,788,grilld-tunstall-square,Grill'd Tunstall Square,slug_geo,1.0,0.0,0,5
300,hopscotch,Hopscotch,803,hopscotch,Hopscotch,slug_geo,1.0,0.1,0,5
301,jump-ship-brewing,Jump Ship Brewing,,,,no_match,0.0,,,5
302,hellcat-maggie,Hellcat Maggie,791,hellcat-maggie,Hellcat Maggie,slug_geo,1.0,0.1,0,5
303,happy-valley-brewing-co,Happy Valley Brewing Co.,790,happy-valley-brewing-co,Happy Valley Brewing Co.,slug_geo,1.0,0.1,0,5
304,kaiju-beer-pizza,KAIJU! Beer & Pizza,801,kaiju-beer-pizza,KAIJU! Beer & Pizza,slug_geo,1.0,0.0,0,5
305,grilld-newmarket,Grill'd Newmarket,,,,no_match,0.0,,,5
306,koala-tavern,Koala Tavern,806,koala-tavern,Koala Tavern,slug_geo,1.0,0.0,0,5
307,grilld-heatherton,Grill'd Heatherton,789,grilld-heatherton,Grill'd Heatherton,slug_geo,1.0,0.0,0,5
308,hotel-victor,Hotel Victor,800,hotel-victor,Hotel Victor,slug_geo,1.0,0.1,0,5
309,hiker-brewing-co,Hiker Brewing Co.,797,hiker-brewing-co,Hiker Brewing Co.,slug_only,0.85,6997.5,0,5
310,lake-mac-brewing-co,Lake Mac Brewing Co.,,,,no_match,0.0,,,5
311,grilld-northland,Grill'd Northland,,,,no_match,0.0,,,5
312,le-bon-ton,Le Bon Ton,808,le-bon-ton,Le Bon Ton,slug_geo,1.0,0.0,0,5
313,little-bang-brewing-co,Little Bang Brewing Co.,810,little-bang-brewing-co,Little Bang Brewing Co.,slug_geo,1.0,0.0,0,5
314,little-creatures-geelong,Little Creatures Geelong,811,little-creatures-geelong,Little Creatures Geelong,slug_geo,1.0,0.0,0,5
315,little-miss-sunshine-bistro-brewery,Little Miss Sunshine Bistro Brewery,814,little-miss-sunshine-bistro-brewery,Little Miss Sunshine Bistro Brewery,slug_geo,1.0,0.0,0,5
316,maroubra-seals-sports-and-community-club,Maroubra Seals Sports and Community Club,,,,no_match,0.0,,,5
317,lost-captain,Lost Captain,,,,no_match,0.0,,,5
318,morningside-panthers-afl-club,Morningside Panthers AFL Club,,,,no_match,0.0,,,5
319,macalister-brewing,Macalister Brewing,812,macalister-brewing,Macalister Brewing,slug_geo,1.0,0.1,0,5
320,modus-merewether,Modus Merewether,,,,no_match,0.0,,,5
321,mosaic-hotel,Mosaic Hotel,,,,no_match,0.0,,,5
322,mouse-proof-brewery,Mouse Proof Brewery,,,,no_match,0.0,,,5
323,marion-hotel,Marion Hotel,,,,no_match,0.0,,,5
325,mansfield-hotel,Mansfield Hotel,813,mansfield-hotel,Mansfield Hotel,slug_geo,1.0,0.1,0,5
326,newstead-brewing-co-castlemaine-st,Newstead Brewing Co. Castlemaine St,,,,no_match,0.0,,,5
327,mt-alexander-hotel,Mt Alexander Hotel,,,,no_match,0.0,,,5
328,newstead-social,Newstead Social,,,,no_match,0.0,,,5
329,newtown-hotel,Newtown Hotel,,,,no_match,0.0,,,5
330,north-shore-tavern,North Shore Tavern,,,,no_match,0.0,,,5
331,otherside-of-nowhere,Otherside of Nowhere,,,,no_match,0.0,,,5
332,post-office-hotel,Post Office Hotel,,,,no_match,0.0,,,5
333,mick-osheas-hotel,Mick O'Shea's Hotel,,,,no_match,0.0,,,5
334,my-beer-dealer-alfred-st-bar-bottlo,My Beer Dealer - Alfred St Bar & Bottlo,,,,no_match,0.0,,,5
335,newmarket-hotel,Newmarket Hotel,,,,no_match,0.0,,,5
336,meadows-hotel,Meadows Hotel,,,,no_match,0.0,,,5
337,natural-history-public-bar,Natural History Public Bar,,,,no_match,0.0,,,5
338,peninsula-hotel,Peninsula Hotel,,,,no_match,0.0,,,5
339,old-noarlunga-hotel,Old Noarlunga Hotel,,,,no_match,0.0,,,5
340,palace-hotel-since-1877,Palace Hotel since 1877,,,,no_match,0.0,,,5
341,pacific-golf-club,Pacific Golf Club,,,,no_match,0.0,,,5
342,plant-4-bowden,Plant 4 Bowden,,,,no_match,0.0,,,5
343,railway-hotel-yarraville,Railway Hotel (Yarraville),,,,no_match,0.0,,,5
344,railway-hotel-gosford-bar-steakhouse,Railway Hotel Gosford Bar & Steakhouse,,,,no_match,0.0,,,5
345,portside-social,Portside Social,,,,no_match,0.0,,,5
346,redland-bay-hotel,Redland Bay Hotel,,,,no_match,0.0,,,5
347,regatta-hotel,Regatta Hotel,,,,no_match,0.0,,,5
348,rob-roy-hotel,Rob Roy Hotel,,,,no_match,0.0,,,5
349,roamer-brisbane-bar,Roamer Brisbane Bar,,,,no_match,0.0,,,5
350,regent-hotel,Regent Hotel,,,,no_match,0.0,,,5
351,republic-norwood,Republic Norwood,,,,no_match,0.0,,,5
352,robina-pavilion,Robina Pavilion,,,,no_match,0.0,,,5
353,rusty-penny-brewing,Rusty Penny Brewing,,,,no_match,0.0,,,5
354,salisbury-hotel,Salisbury Hotel,,,,no_match,0.0,,,5
355,running-with-thieves,Running With Thieves,,,,no_match,0.0,,,5
356,rosemont-hall,Rosemont Hall,,,,no_match,0.0,,,5
357,slug-and-lettuce,Slug and Lettuce,,,,no_match,0.0,,,5
358,seacliff-beach-hotel,Seacliff Beach Hotel,,,,no_match,0.0,,,5
359,royal-hotel,Royal Hotel,,,,no_match,0.0,,,5
360,six-twelve-brewing,Six Twelve Brewing,,,,no_match,0.0,,,5
361,sharkys-port-lincoln-hotel,Sharkys (Port Lincoln Hotel),,,,no_match,0.0,,,5
362,slipstream-brewing-co,Slipstream Brewing Co.,,,,no_match,0.0,,,5
363,slipstream-brewing-social-house,Slipstream Brewing Social House,,,,no_match,0.0,,,5
364,spinifex-brewery-cable-beach,Spinifex Brewery Cable Beach,,,,no_match,0.0,,,5
365,social-house,Social House,,,,no_match,0.0,,,5
366,southcamp-brewhouse,Southcamp Brewhouse,,,,no_match,0.0,,,5
368,soundbar,Soundbar,,,,no_match,0.0,,,5
369,springlake-hotel,Springlake Hotel,,,,no_match,0.0,,,5
370,sydney-brewery-alexandria,Sydney Brewery Alexandria,,,,no_match,0.0,,,5
371,stirling-hotel,Stirling Hotel,,,,no_match,0.0,,,5
372,t-bone-brewing-co,T-Bone Brewing Co.,,,,no_match,0.0,,,5
373,streetcorner-jimmy,Streetcorner Jimmy,,,,no_match,0.0,,,5
374,tailgate-sports-bar,Tailgate Sports Bar,,,,no_match,0.0,,,5
375,strathmore-hotel,Strathmore Hotel,,,,no_match,0.0,,,5
376,stolberg,Stolberg,,,,no_match,0.0,,,5
377,terra-sol,Terra & Sol,,,,no_match,0.0,,,5
378,stag-public-house,Stag Public House,,,,no_match,0.0,,,5
379,tallboy-and-moose,Tallboy and Moose,,,,no_match,0.0,,,5
380,the-alcott,The Alcott,,,,no_match,0.0,,,5
381,the-albert-brewery-taproom,The Albert Brewery & Taproom,,,,no_match,0.0,,,5
382,the-beach-hotel,The Beach Hotel,,,,no_match,0.0,,,5
383,the-claremont-hotel,The Claremont Hotel,,,,no_match,0.0,,,5
384,the-budgie-bar,The Budgie Bar,,,,no_match,0.0,,,5
385,the-carlton-brewhouse,The Carlton Brewhouse,,,,no_match,0.0,,,5
386,the-brick-factory,The Brick Factory,,,,no_match,0.0,,,5
387,the-coogee-boathouse-eats-sips,The Coogee Boathouse Eats & Sips,,,,no_match,0.0,,,5
388,the-cumby,The Cumby,,,,no_match,0.0,,,5
389,the-deck,The Deck,,,,no_match,0.0,,,5
390,the-e-bar-old-england-hotel,The E-Bar (Old England Hotel),,,,no_match,0.0,,,5
391,the-elford,The Elford,,,,no_match,0.0,,,5
392,the-epping-hotel,The Epping Hotel,,,,no_match,0.0,,,5
393,osbourne-hotel,Osbourne Hotel,,,,no_match,0.0,,,5
394,shafston-hotel,Shafston Hotel,,,,no_match,0.0,,,5
395,reepham-hotel,Reepham Hotel,,,,no_match,0.0,,,5
396,the-goody,The Goody,,,,no_match,0.0,,,5
397,the-great-northern-hotel-newcastle,The Great Northern Hotel Newcastle,,,,no_match,0.0,,,5
398,salt-at-the-elliot,Salt at the Elliot,,,,no_match,0.0,,,5
399,shapeshifter-brewing-co,Shapeshifter Brewing Co,,,,no_match,0.0,,,5
400,the-greenock,The Greenock,,,,no_match,0.0,,,5
401,the-hills-of-rivermakers,The Hills of Rivermakers,,,,no_match,0.0,,,5
402,the-grove,The Grove,,,,no_match,0.0,,,5
403,the-leederville-hotel,The Leederville Hotel,,,,no_match,0.0,,,5
404,the-lucky-shag-waterfront-bar,The Lucky Shag Waterfront Bar ,,,,no_match,0.0,,,5
405,the-marryatville-hotel,The Marryatville Hotel,,,,no_match,0.0,,,5
406,the-mint-bar-and-restaurant,The Mint Bar and Restaurant,,,,no_match,0.0,,,5
407,the-metropolitan-hotel,The Metropolitan Hotel,,,,no_match,0.0,,,5
408,the-original-coopers-alehouse,The Original Coopers Alehouse,,,,no_match,0.0,,,5
409,the-suburban-brew-goodwood,The Suburban Brew - Goodwood,,,,no_match,0.0,,,5
410,the-point-brisbane-hotel,The Point Brisbane - Hotel,,,,no_match,0.0,,,5
411,the-ox,The Ox,343,the-ox,The Ox,slug_only,0.85,16535973.6,0,5
412,the-orrong-hotel,The Orrong Hotel,,,,no_match,0.0,,,5
413,the-paddo,The Paddo,,,,no_match,0.0,,,5
414,the-shoreline-hotel,The Shoreline Hotel,,,,no_match,0.0,,,5
415,the-tennyson-hotel,The Tennyson Hotel,,,,no_match,0.0,,,5
416,the-trocadero-room,The Trocadero Room,,,,no_match,0.0,,,5
417,the-silverlake-social,The Silverlake Social,,,,no_match,0.0,,,5
418,the-prince-alfred-hotel-booval,The Prince Alfred Hotel Booval,,,,no_match,0.0,,,5
419,the-suburban-brew-glynde,The Suburban Brew - Glynde,,,,no_match,0.0,,,5
420,the-royal-oak,The Royal Oak,842,the-royal-oak,The Royal Oak,slug_only,0.85,17047036.7,0,5
421,the-oxford-scholar,The Oxford Scholar,,,,no_match,0.0,,,5
422,the-swan-hotel,The Swan Hotel,,,,no_match,0.0,,,5
423,tower-hotel,Tower Hotel,,,,no_match,0.0,,,5
424,urban-alley-brewery-docklands,Urban Alley Brewery Docklands,,,,no_match,0.0,,,5
425,velveteen-rabbit,Velveteen Rabbit,,,,no_match,0.0,,,5
426,the-wickham-hotel,The Wickham Hotel,,,,no_match,0.0,,,5
427,urban-alley-brewery-knox,Urban Alley Brewery Knox,,,,no_match,0.0,,,5
428,warrnambool-bowls-club,Warrnambool Bowls Club,,,,no_match,0.0,,,5
429,wellers-hill-bowls-club,Wellers Hill Bowls Club,,,,no_match,0.0,,,5
430,windsor-alehouse,Windsor Alehouse,,,,no_match,0.0,,,5
431,woodville-hotel,Woodville Hotel,,,,no_match,0.0,,,5
432,woolstore-brewery,Woolstore Brewery,,,,no_match,0.0,,,5
433,working-title-brew-co,Working Title Brew Co.,,,,no_match,0.0,,,5
434,wynnum-manly-leagues-club,Wynnum Manly Leagues Club,,,,no_match,0.0,,,5
435,yarraville-footscray-bowling-club,Yarraville-Footscray Bowling Club,,,,no_match,0.0,,,5
436,young-st-hotel,Young St Hotel,,,,no_match,0.0,,,5
437,your-mates-brewing-co,Your Mates Brewing Co.,,,,no_match,0.0,,,5
438,the-gertrude-hotel,The Gertrude Hotel,,,,no_match,0.0,,,5
439,the-glen-hotel,The Glen Hotel,,,,no_match,0.0,,,5
440,steam-jacket-brewing,Steam Jacket Brewing,,,,no_match,0.0,,,5
441,the-sandbar,The Sandbar,,,,no_match,0.0,,,5
442,the-vic-hotel-footscray,The Vic Hotel Footscray,,,,no_match,0.0,,,5
443,the-rose-crown,The Rose & Crown,,,,no_match,0.0,,,5
444,whitfords-brewing-company,Whitfords Brewing Company,,,,no_match,0.0,,,5
445,willis-bar-the-royal,Willi's Bar @ The Royal,,,,no_match,0.0,,,5
446,wellington-hotel,Wellington Hotel,,,,no_match,0.0,,,5
447,buffalo-creek-brewing,Buffalo Creek Brewing,,,,no_match,0.0,,,5
448,the-cooper-rose,The Cooper Rose,,,,no_match,0.0,,,5
449,altaca-residence,Altaca Residence,,,,no_match,0.0,,,5
450,hatch,Hatch,,,,no_match,0.0,,,5
451,holy-garage-1742308456,Holy Garage!,,,,no_match,0.0,,,5
452,barcode-pub-and-play,Barcode Pub and Play,,,,no_match,0.0,,,1
453,the-denbigh-castle,The Denbigh Castle,,,,no_match,0.0,,,5
454,kingshead,kingshead,,,,no_match,0.0,,,5
455,lock-stock-and-barrel,"Lock, Stock and Barrel",,,,no_match,0.0,,,5
456,revolucion-de-cuba-belfast,Revolución de Cuba Belfast,,,,no_match,0.0,,,5
457,the-bowery,The Bowery,,,,no_match,0.0,,,5
458,old-punch-bowl,Old Punch Bowl,,,,no_match,0.0,,,5
459,the-telstar,The Telstar,,,,no_match,0.0,,,5
460,the-three-legged-mare,The Three Legged Mare,,,,no_match,0.0,,,5
461,wednesday-the-sloop-inn,Wednesday @ The Sloop Inn,,,,no_match,0.0,,,5
462,spyglass-and-kettle,Spyglass and Kettle,,,,no_match,0.0,,,5
463,wishful-thinker,Wishful Thinker,,,,no_match,0.0,,,5
464,wilsons-social,Wilson’s Social,,,,no_match,0.0,,,5
465,ten-streets-social,Ten Streets Social,,,,no_match,0.0,,,5
466,black-horse-tonge-fold,"Black Horse, Tonge Fold",,,,no_match,0.0,,,5
467,the-white-willow,The White Willow,,,,no_match,0.0,,,5
468,primanti-bros-pleasant-hills,Primanti Bros. (Pleasant Hills),,,,no_match,0.0,,,5
469,the-potters-arms,The Potters Arms,,,,no_match,0.0,,,5
470,chupacabra-craft-beers,Chupacabra Craft Beers,,,,no_match,0.0,,,5
471,new-line-pub,New Line Pub,,,,no_match,0.0,,,5
472,the-angus-tap-and-grind,The Angus Tap and Grind,,,,no_match,0.0,,,5
473,farmer-browns,Farmer Browns,,,,no_match,0.0,,,5
474,richmond-arms,Richmond Arms,,,,no_match,0.0,,,5
475,the-lantern,The Lantern,,,,no_match,0.0,,,5
476,the-cherry-gardens,The Cherry Gardens,,,,no_match,0.0,,,5
478,abingdon-street-market,Abingdon Street Market,,,,no_match,0.0,,,5
479,three-piggies,Three Piggies,,,,no_match,0.0,,,5
480,wednesday-coach-four,Wednesday @ Coach & Four,,,,no_match,0.0,,,5
481,mockingbird-cinema,Mockingbird Cinema,,,,no_match,0.0,,,5
482,pinnacle-sports-and-games,Pinnacle Sports and Games,,,,no_match,0.0,,,5
483,the-goose-wolverhampton,The Goose Wolverhampton,,,,no_match,0.0,,,5
484,british-oak-denby-dale-rd,British Oak denby dale rd,,,,no_match,0.0,,,5
485,the-little-taproom-on-aigburth-road,The Little Taproom on Aigburth Road,,,,no_match,0.0,,,5
486,wayland-hotel-bar-grill,Wayland Hotel Bar & Grill,,,,no_match,0.0,,,5
487,wednesday-john-gilbert,Wednesday @ John Gilbert,,,,no_match,0.0,,,5
488,waggon-horses-milton,Waggon & Horses - Milton,,,,no_match,0.0,,,5
489,blackadder,Blackadder,,,,no_match,0.0,,,5
490,druids-arms,Druids Arms,,,,no_match,0.0,,,5
491,stonewell-tap,Stonewell Tap,,,,no_match,0.0,,,5
492,brickworx-bar-brasserie,Brickworx Bar & Brasserie,,,,no_match,0.0,,,5
493,the-closed-shop,The Closed Shop,,,,no_match,0.0,,,5
494,nova-scotia,Nova Scotia,,,,no_match,0.0,,,5
495,the-grafton-arms,The Grafton Arms,,,,no_match,0.0,,,5
496,main-st-pub,Main St. Pub,,,,no_match,0.0,,,5
497,boxpark-camden,BOXPARK Camden,,,,no_match,0.0,,,5
498,osheas-corner,OSheas Corner,,,,no_match,0.0,,,5
499,bald-eagle-beer-food-co,Bald Eagle - Beer & Food Co.,,,,no_match,0.0,,,5
500,pipers-pub-hoole,"Piper's Pub, Hoole",,,,no_match,0.0,,,5
501,vics-bar-prestwick,Vic's Bar Prestwick,,,,no_match,0.0,,,5
502,intake-social-club,Intake Social Club,,,,no_match,0.0,,,4
504,tolka-house,Tolka House,,,,no_match,0.0,,,5
505,the-brook-ramsbottom,"The Brook, Ramsbottom",,,,no_match,0.0,,,5
506,brick-lane,Brick Lane,,,,no_match,0.0,,,5
507,courtyard-leixlip,Courtyard Leixlip,,,,no_match,0.0,,,5
508,citizen-crust-at-patriot-place,Citizen Crust At Patriot Place,,,,no_match,0.0,,,5
509,the-railway-chadderton,The Railway,,,,no_match,0.0,,,5
510,bacchus,Bacchus,,,,no_match,0.0,,,5
511,dancing-jug,Dancing Jug,,,,no_match,0.0,,,5
512,the-auricle-venue-bar,The Auricle Venue & Bar,,,,no_match,0.0,,,5
513,the-central-bar,The Central Bar,,,,no_match,0.0,,,5
514,victoria-hotel-maybank,"Victoria Hotel, Maybank",,,,no_match,0.0,,,5
515,hetheringtons-cafe-bar,Hetherington's Cafe Bar,,,,no_match,0.0,,,5
516,main-st-tavern,Main St Tavern,,,,no_match,0.0,,,5
517,saadiyat-hotel-abu-dhabi,Saadiyat Hotel Abu Dhabi,,,,no_match,0.0,,,5
518,timbervault,TimberVault,,,,no_match,0.0,,,5
519,three-canyon-beer-wine-garden,Three Canyon Beer & Wine Garden,,,,no_match,0.0,,,5
520,best-cigar-pub,Best Cigar Pub,,,,no_match,0.0,,,5
521,st-james-stack,St James' Stack,,,,no_match,0.0,,,5
522,black-horse,Black Horse,,,,no_match,0.0,,,5
